LoanID,IssuDate,FinalDate,LoanAmount,InterestRate,DTI,TotalRecPrncp,Recoveries,Installment,TermInMonths,LoanDetailsID,DisbursementID,BorrowerID,BranchID
45489,1/12/2013,1/12/2016,14000,11.99,17.34,14000,0,464.94,36,45489,1,10145537,B2
45490,1/12/2013,1/12/2016,10000,13.53,14.18,10000,0,339.5,36,45490,1,10145572,B1
45491,1/12/2013,1/12/2016,35000,23.4,7.12,9440.84,0,994.73,60,45491,1,10154901,B3
45492,1/12/2013,1/12/2016,15000,13.53,27.06,4342.12,0,509.25,36,45492,1,10105626,B6
45493,1/12/2013,1/12/2016,4000,11.99,10.36,2504.84,0,132.84,36,45493,1,10165528,B27
45494,1/12/2013,1/12/2016,10000,6.03,0.69,10000,0,304.36,36,45494,1,10135358,B37
45495,1/12/2013,1/12/2016,8000,12.85,26.17,4986.34,0,268.98,36,45495,1,10175530,B3
45496,1/12/2013,1/12/2016,4000,14.98,4.05,4000,0,138.63,36,45496,2,10175404,B3
45497,1/12/2013,1/12/2016,11325,14.47,7.75,6996.12,0,389.66,36,45497,1,10115554,B19
45498,1/12/2013,1/12/2016,16000,7.62,7.84,16000,0,498.59,36,45498,1,10155589,B2
45499,1/12/2013,1/12/2016,12000,14.98,29.25,2549.53,0,285.36,60,45499,2,10155497,B22
45500,1/12/2013,1/12/2016,18000,9.67,24.05,18000,0,578.03,36,45500,1,10155523,B22
45501,1/12/2013,1/12/2016,14000,7.9,7.32,14000,0,438.07,36,45501,1,10115552,B2
45502,1/12/2013,1/12/2016,28000,8.9,25.51,28000,0,889.09,36,45502,2,10114770,B26
45503,1/12/2013,1/12/2016,9750,18.25,22.31,1733.47,0,353.71,36,45503,1,10125394,B27
45504,1/12/2013,1/12/2016,12000,6.03,13.74,7756.71,0,365.23,36,45504,2,10125547,B14
45505,1/12/2013,1/12/2016,15000,14.98,29.39,9240.2,0,519.84,36,45505,1,10145544,B13
45506,1/12/2013,1/12/2016,32875,16.24,11.44,32875,0,1159.69,36,45506,1,9856655,B2
45507,1/12/2013,1/12/2016,35000,13.98,12.76,21675.76,0,1195.88,36,45507,2,10105541,B2
45508,1/12/2013,1/12/2016,30000,8.9,13.4,30000,0,952.6,36,45508,2,10075485,B26
45509,1/12/2013,1/12/2016,20000,19.22,19.18,5823.24,0,521.24,60,45509,1,9218124,B1
45510,1/12/2013,1/12/2016,9700,7.9,20.64,6209.11,0,303.52,36,45510,2,9924808,B24
45511,1/12/2013,1/12/2016,5000,15.61,2.04,5000,0,174.83,36,45511,1,10095561,B43
45512,1/12/2013,1/12/2016,20000,16.99,9.16,20000,0,496.95,60,45512,1,9846992,B14
45513,1/12/2013,1/12/2016,8000,13.53,29.91,4966.52,0,271.6,36,45513,1,10065500,B20
45514,1/12/2013,1/12/2016,6275,9.67,3.73,3979.08,0,201.51,36,45514,1,10065510,B32
45515,1/12/2013,1/12/2016,5000,8.9,17.54,2195.66,0,158.77,36,45515,1,10065534,B14
45516,1/12/2013,1/12/2016,16000,17.57,1.08,3655.84,0,402.57,60,45516,1,9845058,B9
45517,1/12/2013,1/12/2016,4000,12.85,13.19,3999.98,0,134.49,36,45517,1,10105612,B8
45518,1/12/2013,1/12/2016,6000,13.98,3.86,3716.28,0,205.01,36,45518,2,9694796,B22
45519,1/12/2013,1/12/2016,25000,22.4,16.64,6869.56,0,696.18,60,45519,1,10105596,B2
45520,1/12/2013,1/12/2016,20000,15.61,11.51,20000,0,482.23,60,45520,1,10085478,B35
45521,1/12/2013,1/12/2016,19500,24.99,28.64,19500,0,775.22,36,45521,1,9767883,B37
45522,1/12/2013,1/12/2016,15000,19.97,23.41,8533.9,0,557.23,36,45522,1,10095617,B2
45523,1/12/2013,1/12/2016,34475,21.48,11.38,8666.03,0,942,60,45523,1,10065564,B1
45524,1/12/2013,1/12/2016,8000,8.9,8.72,5093.28,0,254.03,36,45524,1,8895538,B8
45525,1/12/2013,1/12/2016,15600,12.85,26.4,15600,0,524.5,36,45525,2,10084699,B2
45526,1/12/2013,1/12/2016,12175,12.85,18.88,7588.24,0,409.35,36,45526,1,8972145,B14
45527,1/12/2013,1/12/2016,21600,14.98,7.11,13305.62,0,748.56,36,45527,1,8961857,B7
45528,1/12/2013,1/12/2016,15600,16.99,31.66,4726.56,0,387.62,60,45528,1,9778399,B14
45529,1/12/2013,1/12/2016,12000,7.9,19.96,7680.27,0,375.49,36,45529,1,10075481,B27
45530,1/12/2013,1/12/2016,10000,12.85,15.5,10000,0,336.22,36,45530,1,10065482,B14
45531,1/12/2013,1/12/2016,12000,16.99,17.07,12000,0,298.17,60,45531,1,10075442,B43
45532,1/12/2013,1/12/2016,35000,22.9,17.51,9528.7,0,984.66,60,45532,2,9554612,B24
45533,1/12/2013,1/12/2016,20000,18.25,4.75,6519.25,2458.26,725.56,36,45533,1,10065483,B26
45534,1/12/2013,1/12/2016,10000,10.99,14.86,10000,0,327.34,36,45534,1,10085543,B3
45535,1/12/2013,1/12/2016,28000,11.99,10.21,17533.64,0,929.87,36,45535,1,10105561,B35
45536,1/12/2013,1/12/2016,10000,10.99,19.17,10000,0,327.34,36,45536,1,10085540,B14
45537,1/12/2013,1/12/2016,16800,14.98,5.77,5272.48,0,399.5,60,45537,1,8639479,B3
45538,1/12/2013,1/12/2016,12000,9.67,11.53,7608.57,0,385.35,36,45538,1,7339290,B30
45539,1/12/2013,1/12/2016,25000,11.99,12.59,8256.55,0,555.99,60,45539,1,9855189,B22
45540,1/12/2013,1/12/2016,17400,8.9,16.97,11077.75,0,552.51,36,45540,2,9010991,B14
45541,1/12/2013,1/12/2016,25000,14.47,16.32,15443.53,0,860.16,36,45541,2,10065464,B14
45542,1/12/2013,1/12/2016,16550,16.24,12.24,16550,0,583.82,36,45542,1,10095595,B1
45543,1/12/2013,1/12/2016,10000,11.99,23.18,6262.07,0,332.1,36,45543,1,10095575,B27
45544,1/12/2013,1/12/2016,20000,11.99,23.3,8557.85,0,664.2,36,45544,1,10105578,B47
45545,1/12/2013,1/12/2016,14825,21.48,23.95,2746.95,0,405.08,60,45545,1,10095576,B22
45546,1/12/2013,1/12/2016,17000,14.47,26.94,17000,0,399.72,60,45546,1,10155470,B14
45547,1/12/2013,1/12/2016,7500,22.4,23.14,7500,0,287.99,36,45547,1,10175428,B2
45548,1/12/2013,1/12/2016,2400,22.4,31.91,2400,0,92.16,36,45548,1,10175458,B14
45549,1/12/2013,1/12/2016,10000,19.22,12.49,10000,0,367.68,36,45549,1,10155485,B14
45550,1/12/2013,1/12/2016,16000,13.53,23.48,9932.86,0,543.2,36,45550,2,10175419,B3
45551,1/12/2013,1/12/2016,15000,8.9,8.38,9549.77,0,476.3,36,45551,1,10175421,B2
45552,1/12/2013,1/12/2016,19000,15.61,16.04,5897.42,0,458.12,60,45552,1,10175454,B1
45553,1/12/2013,1/12/2016,15000,8.9,29.25,9548.61,0,476.3,36,45553,1,10174642,B20
45554,1/12/2013,1/12/2016,30000,9.67,29.58,19023.09,0,963.38,36,45554,1,10165421,B36
45555,1/12/2013,1/12/2016,12000,6.62,24.28,7733.38,0,368.45,36,45555,1,10175435,B14
45556,1/12/2013,1/12/2016,15000,25.57,19.11,1697.56,0,445.3,60,45556,2,10175450,B40
45557,1/12/2013,1/12/2016,12000,21.48,34.11,3353.55,0,327.89,60,45557,1,10165418,B14
45558,1/12/2013,1/12/2016,12000,16.24,26.97,3683.78,0,293.35,60,45558,2,10175433,B14
45559,1/12/2013,1/12/2016,12000,13.53,17.45,7450.01,0,407.4,36,45559,1,10155476,B19
45560,1/12/2013,1/12/2016,17000,8.9,10.42,17000,0,539.81,36,45560,1,10155444,B14
45561,1/12/2013,1/12/2016,10000,14.47,32.53,3024.92,0,235.13,60,45561,2,10165433,B31
45562,1/12/2013,1/12/2016,10000,6.62,13.25,6441.95,0,307.04,36,45562,1,10155436,B7
45563,1/12/2013,1/12/2016,11000,10.99,8.14,6922.99,0,360.08,36,45563,1,10204594,B51
45564,1/12/2013,1/12/2016,20000,14.98,7.75,6276.49,0,475.59,60,45564,2,10165424,B35
45565,1/12/2013,1/12/2016,7200,10.99,21.67,4531.75,0,235.69,36,45565,1,9045106,B13
45566,1/12/2013,1/12/2016,14125,18.25,21.78,14125,0,512.43,36,45566,2,9206051,B22
45567,1/12/2013,1/12/2016,14000,6.62,16.25,14000,0,429.86,36,45567,1,7386742,B24
45568,1/12/2013,1/12/2016,1000,11.99,22.03,626.22,0,33.21,36,45568,1,10155303,B14
45569,1/12/2013,1/12/2016,19000,16.24,17.21,9415.81,0,670.24,36,45569,1,10085445,B12
45570,1/12/2013,1/12/2016,12000,11.99,16.44,7514.6,0,398.52,36,45570,2,10065394,B7
45571,1/12/2013,1/12/2016,35000,14.98,10.96,10984.16,0,832.29,60,45571,1,10145380,B2
45572,1/12/2013,1/12/2016,15000,19.97,24.63,15000,0,397.16,60,45572,1,10145477,B22
45573,1/12/2013,1/12/2016,11650,16.24,10.58,11650,0,410.97,36,45573,1,9846444,B14
45574,1/12/2013,1/12/2016,6250,15.61,12.12,6250,0,218.53,36,45574,1,10125420,B2
45575,1/12/2013,1/12/2016,15675,16.24,23.5,9588.09,0,552.95,36,45575,1,10084844,B12
45576,1/12/2013,1/12/2016,35000,22.9,16.8,9527.98,0,984.66,60,45576,1,10075383,B12
45577,1/12/2013,1/12/2016,16425,21.48,24.89,4590.29,0,448.8,60,45577,1,10095451,B14
45578,1/12/2013,1/12/2016,12000,22.4,24.43,3297.37,0,334.17,60,45578,1,10075420,B12
45579,1/12/2013,1/12/2016,15000,7.9,24,9600.28,0,469.36,36,45579,1,10095528,B12
45580,1/12/2013,1/12/2016,18825,16.24,34.03,11515.21,0,664.07,36,45580,1,9684780,B9
45581,1/12/2013,1/12/2016,5375,18.25,27.28,5375,0,195,36,45581,1,9855445,B12
45582,1/12/2013,1/12/2016,26375,24.99,25.8,12230.96,0,1048.53,36,45582,1,10155430,B9
45583,1/12/2013,1/12/2016,27600,10.99,26.4,9271.14,0,599.96,60,45583,1,10065466,B3
45584,1/12/2013,1/12/2016,23850,19.97,29.22,6850.93,0,631.49,60,45584,2,8535606,B20
45585,1/12/2013,1/12/2016,10000,14.98,27.5,3138.01,0,237.8,60,45585,2,9006941,B19
45586,1/12/2013,1/12/2016,12200,19.22,25.79,12200,0,317.96,60,45586,1,9067737,B2
45587,1/12/2013,1/12/2016,13000,17.57,25.06,7892.79,0,467.19,36,45587,1,10105491,B2
45588,1/12/2013,1/12/2016,7200,12.85,22.18,1915,0,242.08,36,45588,1,9866655,B9
45589,1/12/2013,1/12/2016,15000,19.22,30.44,1446.33,0,390.93,60,45589,1,10065405,B5
45590,1/12/2013,1/12/2016,4800,11.99,14.16,3005.84,0,159.41,36,45590,1,9785481,B17
45591,1/12/2013,1/12/2016,25975,14.98,23.04,15994.57,0,900.18,36,45591,2,10105522,B10
45592,1/12/2013,1/12/2016,19200,14.47,33.84,6078.97,0,451.45,60,45592,1,9778246,B12
45593,1/12/2013,1/12/2016,32875,22.4,20.24,6290.81,3890.17,1262.33,36,45593,1,10155425,B4
45594,1/12/2013,1/12/2016,9950,9.67,20.44,6308.3,0,319.52,36,45594,2,10145066,B37
45595,1/12/2013,1/12/2016,32875,7.62,21.29,21068.35,0,1024.43,36,45595,1,10095372,B5
45596,1/12/2013,1/12/2016,18000,10.99,10.88,11330.16,0,589.22,36,45596,1,10065409,B17
45597,1/12/2013,1/12/2016,27000,12.85,9.03,27000,0,907.79,36,45597,1,10105388,B2
45598,1/12/2013,1/12/2016,8000,14.47,22.35,1952.04,848.59,275.26,36,45598,1,10075393,B10
45599,1/12/2013,1/12/2016,5000,10.99,17.51,3146.89,0,163.67,36,45599,2,10065426,B12
45600,1/12/2013,1/12/2016,9325,16.99,14.29,5680.23,0,332.42,36,45600,1,9115411,B11
45601,1/12/2013,1/12/2016,15000,18.25,18.68,15000,0,382.95,60,45601,2,10115489,B3
45602,1/12/2013,1/12/2016,8000,10.99,22.88,1355.39,0,261.88,36,45602,1,9874764,B22
45603,1/12/2013,1/12/2016,8325,14.98,8.88,945.69,1039.01,288.51,36,45603,2,10135389,B14
45604,1/12/2013,1/12/2016,16000,12.85,17.82,16000,0,537.95,36,45604,1,8886489,B32
45605,1/12/2013,1/12/2016,3775,23.7,9.37,2212.94,0,147.52,36,45605,1,10155321,B9
45606,1/12/2013,1/12/2016,9500,14.47,7.36,9500,0,326.87,36,45606,1,10145457,B19
45607,1/12/2013,1/12/2016,12000,17.57,8.27,384.11,1647.91,301.93,60,45607,1,10155315,B22
45608,1/12/2013,1/12/2016,11000,8.9,12.52,11000,0,349.29,36,45608,1,9866828,B19
45609,1/12/2013,1/12/2016,6000,13.53,8.72,6000,0,203.7,36,45609,1,10135437,B22
45610,1/12/2013,1/12/2016,15000,16.99,14.73,1895.28,0,372.71,60,45610,1,9756206,B4
45611,1/12/2013,1/12/2016,14000,8.9,6.56,8912.35,0,444.55,36,45611,1,8982155,B20
45612,1/12/2013,1/12/2016,16000,7.62,8.48,10257.03,0,498.59,36,45612,2,9011335,B14
45613,1/12/2013,1/12/2016,17050,16.99,25.54,17050,0,607.8,36,45613,1,10125423,B14
45614,1/12/2013,1/12/2016,2000,14.47,14.35,1235.67,0,68.82,36,45614,1,9218674,B12
45615,1/12/2013,1/12/2016,7000,17.57,16.27,4248.6,0,251.56,36,45615,1,10134840,B2
45616,1/12/2013,1/12/2016,6500,13.98,23.98,4025.99,0,222.1,36,45616,1,10125469,B19
45617,1/12/2013,1/12/2016,28000,22.4,13.26,16535.84,0,1075.14,36,45617,1,10075404,B2
45618,1/12/2013,1/12/2016,14500,6.03,16.3,14500,0,441.32,36,45618,2,9036130,B2
45619,1/12/2013,1/12/2016,9000,13.53,9.02,9000,0,305.55,36,45619,1,10065410,B25
45620,1/12/2013,1/12/2016,10800,19.97,21.12,3102.13,0,285.96,60,45620,2,10074830,B22
45621,1/12/2013,1/12/2016,27050,18.25,25.23,8014.22,0,690.58,60,45621,2,10115508,B2
45622,1/12/2013,1/12/2016,18225,21.48,24.44,11378.7,0,691.13,36,45622,1,10105475,B27
45623,1/12/2013,1/12/2016,16000,15.61,19.4,4966.83,0,385.79,60,45623,1,10135401,B14
45624,1/12/2013,1/12/2016,18975,20.5,23.53,5398.7,0,508.02,60,45624,1,9175263,B1
45625,1/12/2013,1/12/2016,15000,15.61,20.66,15000,0,361.67,60,45625,1,10075280,B2
45626,1/12/2013,1/12/2016,24175,10.99,21.88,15220.97,0,791.35,36,45626,2,8155711,B2
45627,1/12/2013,1/12/2016,5000,12.85,20.54,5000,0,168.11,36,45627,1,10095488,B28
45628,1/12/2013,1/12/2016,7000,14.47,27.97,2555.39,799.19,240.85,36,45628,2,10065338,B2
45629,1/12/2013,1/12/2016,18550,7.9,11.57,16836.78,0,580.44,36,45629,2,10155378,B2
45630,1/12/2013,1/12/2016,8400,8.9,23.17,8400,0,266.73,36,45630,2,9594977,B2
45631,1/12/2013,1/12/2016,10000,20.5,11.35,5970.88,0,374.19,36,45631,2,10014692,B2
45632,1/12/2013,1/12/2016,16000,17.57,18.26,4798.4,0,402.57,60,45632,1,10125409,B3
45633,1/12/2013,1/12/2016,17000,12.85,22.91,10595.3,0,571.57,36,45633,1,10115253,B14
45634,1/12/2013,1/12/2016,28000,9.67,23.43,17753.49,0,899.15,36,45634,1,10125346,B51
45635,1/12/2013,1/12/2016,4250,16.24,26.15,775.26,0,149.93,36,45635,1,10154903,B14
45636,1/12/2013,1/12/2016,7200,16.99,16.23,4170.23,0,256.67,36,45636,2,10095445,B1
45637,1/12/2013,1/12/2016,11700,18.25,12.01,7075.53,0,424.46,36,45637,1,9844629,B2
45638,1/12/2013,1/12/2016,16800,10.99,13.38,16800,0,549.94,36,45638,1,9744797,B8
45639,1/12/2013,1/12/2016,20000,16.24,14.96,20000,0,705.52,36,45639,1,10165386,B11
45640,1/12/2013,1/12/2016,24000,14.47,14.19,5487.07,0,564.31,60,45640,2,10165382,B2
45641,1/12/2013,1/12/2016,12000,14.47,24.55,3799.56,0,282.16,60,45641,2,10165071,B41
45642,1/12/2013,1/12/2016,7000,13.53,19.68,7000,0,237.65,36,45642,1,10135306,B14
45643,1/12/2013,1/12/2016,15000,14.98,13.71,4707.75,0,356.7,60,45643,1,9746513,B2
45644,1/12/2013,1/12/2016,33000,9.67,22.22,20923.54,0,1059.72,36,45644,1,10075330,B9
45645,1/12/2013,1/12/2016,18000,15.61,32.63,7051.39,0,434.01,60,45645,1,10165395,B14
45646,1/12/2013,1/12/2016,4000,6.62,6.46,2577.88,0,122.82,36,45646,2,10175349,B22
45647,1/12/2013,1/12/2016,33000,14.47,28.62,33000,0,1135.41,36,45647,1,9684567,B2
45648,1/12/2013,1/12/2016,8500,13.98,13.31,8500,0,290.43,36,45648,1,10125348,B30
45649,1/12/2013,1/12/2016,24000,6.03,7.87,24000,0,730.46,36,45649,1,10105445,B35
45650,1/12/2013,1/12/2016,4800,7.62,12.89,973.5,528.36,149.58,36,45650,1,10075333,B2
45651,1/12/2013,1/12/2016,30000,18.25,15.2,30000,0,1088.34,36,45651,1,10164770,B14
45652,1/12/2013,1/12/2016,10000,15.61,9.43,6138.3,0,349.65,36,45652,1,10075310,B2
45653,1/12/2013,1/12/2016,14300,15.61,6.72,8776.56,0,500,36,45653,1,9706520,B8
45654,1/12/2013,1/12/2016,10000,14.98,12.2,6155.59,0,346.56,36,45654,1,10065352,B6
45655,1/12/2013,1/12/2016,3675,24.99,15.31,2137.83,0,146.1,36,45655,1,10075115,B1
45656,1/12/2013,1/12/2016,18000,14.47,21.65,5697.11,0,423.23,60,45656,1,10125399,B10
45657,1/12/2013,1/12/2016,35000,13.98,27.34,21675.94,0,1195.88,36,45657,1,10094778,B25
45658,1/12/2013,1/12/2016,6200,8.9,20.19,6200,0,196.87,36,45658,2,9884601,B20
45659,1/12/2013,1/12/2016,9600,14.47,17.65,7578.27,0,330.31,36,45659,1,10085320,B14
45660,1/12/2013,1/12/2016,26000,14.47,19.44,16061.44,0,894.57,36,45660,2,10175303,B3
45661,1/12/2013,1/12/2016,5300,12.85,18.87,1008.66,607.16,178.2,36,45661,2,9485089,B22
45662,1/12/2013,1/12/2016,24000,13.98,19.43,7662.6,0,558.19,60,45662,1,10145431,B34
45663,1/12/2013,1/12/2016,8125,16.24,3.39,1481.9,925.59,286.62,36,45663,1,10175328,B14
45664,1/12/2013,1/12/2016,10000,22.9,13.6,3377.33,0,281.34,60,45664,2,10115419,B12
45665,1/12/2013,1/12/2016,12000,6.03,16.18,12000,0,365.23,36,45665,2,10125403,B14
45666,1/12/2013,1/12/2016,26750,17.57,24.55,26750,0,673.04,60,45666,1,10075326,B36
45667,1/12/2013,1/12/2016,9600,20.5,21.53,5732.17,0,359.23,36,45667,2,10115331,B2
45668,1/12/2013,1/12/2016,8000,14.98,10.33,4928.16,0,277.25,36,45668,2,9837504,B5
45669,1/12/2013,1/12/2016,10000,19.22,8.56,6014.09,0,367.68,36,45669,1,10145439,B28
45670,1/12/2013,1/12/2016,3000,13.53,14.92,1862.2,0,101.85,36,45670,2,10155413,B14
45671,1/12/2013,1/12/2016,9350,14.98,6.77,9350,0,324.03,36,45671,1,10065337,B9
45672,1/12/2013,1/12/2016,4500,14.98,2.12,4500,0,155.95,36,45672,2,10065313,B14
45673,1/12/2013,1/12/2016,12000,19.22,32.92,3494.27,0,312.75,60,45673,1,10165295,B27
45674,1/12/2013,1/12/2016,17325,22.9,19.8,4716.82,0,487.41,60,45674,2,10115262,B7
45675,1/12/2013,1/12/2016,16000,16.24,30.75,4911.9,0,391.14,60,45675,1,10095455,B1
45676,1/12/2013,1/12/2016,5500,14.98,22.68,3387.41,0,190.61,36,45676,1,10155420,B17
45677,1/12/2013,1/12/2016,24000,7.9,13.71,15361.65,0,750.97,36,45677,2,10065075,B17
45678,1/12/2013,1/12/2016,22000,7.9,11.93,14081.35,0,688.39,36,45678,1,10085351,B2
45679,1/12/2013,1/12/2016,14400,18.25,24.14,14400,0,367.63,60,45679,1,10085322,B32
45680,1/12/2013,1/12/2016,11000,9.67,19.44,11000,0,353.24,36,45680,2,10175274,B20
45681,1/12/2013,1/12/2016,20000,15.61,17.6,6208.19,0,482.23,60,45681,2,9776235,B14
45682,1/12/2013,1/12/2016,28000,8.9,21.55,17827.94,0,889.09,36,45682,1,10145415,B3
45683,1/12/2013,1/12/2016,6000,13.98,3.46,3715.85,0,205.01,36,45683,1,10175293,B14
45684,1/12/2013,1/12/2016,28000,18.25,17.37,28000,0,1015.79,36,45684,1,10075315,B14
45685,1/12/2013,1/12/2016,35000,13.98,22.5,21677.19,0,1195.88,36,45685,1,10115437,B14
45686,1/12/2013,1/12/2016,21000,7.9,11.41,13440.9,0,657.1,36,45686,2,9787109,B2
45687,1/12/2013,1/12/2016,10000,14.47,4.68,6177.58,0,344.07,36,45687,1,10145079,B12
45688,1/12/2013,1/12/2016,5500,16.24,29.39,5500,0,194.02,36,45688,1,10165338,B12
45689,1/12/2013,1/12/2016,18000,6.62,14.36,11597.89,0,552.67,36,45689,2,9074640,B10
45690,1/12/2013,1/12/2016,12000,11.99,5.83,12000,0,398.52,36,45690,1,10115258,B15
45691,1/12/2013,1/12/2016,15000,18.25,24.37,15000,0,382.95,60,45691,1,10135322,B14
45692,1/12/2013,1/12/2016,7000,12.85,13.76,7000,0,235.36,36,45692,1,10115447,B14
45693,1/12/2013,1/12/2016,18000,15.61,7.96,18000,0,629.37,36,45693,1,10145390,B14
45694,1/12/2013,1/12/2016,12000,11.99,19.29,12000,0,398.52,36,45694,1,10165397,B10
45695,1/12/2013,1/12/2016,11200,14.98,11.3,3514.4,0,266.33,60,45695,1,2837011,B32
45696,1/12/2013,1/12/2016,9450,20.5,29.59,2075.63,0,353.61,36,45696,1,7383178,B7
45697,1/12/2013,1/12/2016,10000,6.03,14.11,10000,0,304.36,36,45697,2,5757236,B6
45698,1/12/2013,1/12/2016,11100,14.98,21.68,3164.83,0,384.68,36,45698,1,10145255,B3
45699,1/12/2013,1/12/2016,14300,15.61,27.63,8777.19,0,500,36,45699,1,10155307,B12
45700,1/12/2013,1/12/2016,8000,16.99,11.47,8000,0,285.19,36,45700,2,10165117,B3
45701,1/12/2013,1/12/2016,10000,10.99,3.99,10000,0,327.34,36,45701,1,10175272,B17
45702,1/12/2013,1/12/2016,18550,13.98,7.68,18550,0,633.82,36,45702,1,10135209,B2
45703,1/12/2013,1/12/2016,10000,8.9,9.09,7535.19,0,317.54,36,45703,1,10145321,B19
45704,1/12/2013,1/12/2016,2000,13.98,15.84,1238.81,0,68.34,36,45704,1,10135197,B8
45705,1/12/2013,1/12/2016,20000,17.57,31.04,1537.44,2655.38,503.21,60,45705,2,10165253,B2
45706,1/12/2013,1/12/2016,5400,7.9,8.21,5400,0,168.97,36,45706,1,10174804,B18
45707,1/12/2013,1/12/2016,5000,13.98,20.82,5000,0,170.84,36,45707,1,10145219,B14
45708,1/12/2013,1/12/2016,25000,14.47,18.37,15443.61,0,860.16,36,45708,2,10135233,B3
45709,1/12/2013,1/12/2016,30750,25.83,18.77,8349.96,0,917.58,60,45709,2,10165070,B17
45710,1/12/2013,1/12/2016,16750,18.25,17.88,10130.34,0,607.66,36,45710,2,10125280,B9
45711,1/12/2013,1/12/2016,9725,7.62,19.54,9725,0,303.05,36,45711,1,10144924,B3
45712,1/12/2013,1/12/2016,10000,16.99,15.54,3030,0,248.48,60,45712,1,10125267,B11
45713,1/12/2013,1/12/2016,24000,8.9,17.41,15278.8,0,762.08,36,45713,2,10165282,B12
45714,1/12/2013,1/12/2016,14000,14.98,11.35,4393.9,0,332.92,60,45714,2,10145328,B11
45715,1/12/2013,1/12/2016,9600,9.67,27.15,6087.35,0,308.28,36,45715,1,10175173,B5
45716,1/12/2013,1/12/2016,35000,13.98,29.51,21676.54,0,1195.88,36,45716,1,10135221,B17
45717,1/12/2013,1/12/2016,25000,14.47,10.49,7915.6,0,587.82,60,45717,2,10125297,B33
45718,1/12/2013,1/12/2016,25000,15.61,23.86,25000,0,874.12,36,45718,1,10165211,B14
45719,1/12/2013,1/12/2016,7500,7.62,16.68,4808.14,0,233.72,36,45719,2,10135219,B2
45720,1/12/2013,1/12/2016,15000,11.99,17.2,9393.17,0,498.15,36,45720,1,10175221,B2
45721,1/12/2013,1/12/2016,21600,8.9,31.66,13751.97,0,685.87,36,45721,1,10145272,B14
45722,1/12/2013,1/12/2016,22000,7.62,28.03,22000,0,685.55,36,45722,1,10145273,B26
45723,1/12/2013,1/12/2016,5000,7.9,14.17,5000,0,156.46,36,45723,2,10145300,B1
45724,1/12/2013,1/12/2016,30000,9.67,5.84,19020.23,0,963.38,36,45724,1,10155328,B16
45725,1/12/2013,1/12/2016,7450,9.67,25.68,3871.76,0,239.24,36,45725,1,10165193,B1
45726,1/12/2013,1/12/2016,17000,7.9,12.36,10881.89,0,531.94,36,45726,1,10175252,B1
45727,1/12/2013,1/12/2016,10000,8.9,21.39,10000,0,317.54,36,45727,1,10175237,B24
45728,1/12/2013,1/12/2016,15000,14.98,27.26,2375.43,0,356.7,60,45728,1,10175069,B14
45729,1/12/2013,1/12/2016,8875,21.48,22.27,5269.2,0,336.56,36,45729,1,10145305,B14
45730,1/12/2013,1/12/2016,13575,16.24,29.46,4167.42,0,331.86,60,45730,1,10135185,B14
45731,1/12/2013,1/12/2016,18000,7.62,25.45,18000,0,560.91,36,45731,1,10155324,B14
45732,1/12/2013,1/12/2016,9450,17.57,17.67,4371.74,0,339.61,36,45732,1,10135210,B14
45733,1/12/2013,1/12/2016,11500,12.85,12.76,11500,0,386.66,36,45733,1,10135202,B39
45734,1/12/2013,1/12/2016,3800,7.62,28.88,2434.4,0,118.42,36,45734,1,9645957,B14
45735,1/12/2013,1/12/2016,12000,13.98,12.39,7432.82,0,410.02,36,45735,1,10125173,B1
45736,1/12/2013,1/12/2016,6000,10.99,15.78,6000,0,196.41,36,45736,1,8647447,B38
45737,1/12/2013,1/12/2016,9000,8.9,24.09,5729.22,0,285.78,36,45737,2,10095135,B1
45738,1/12/2013,1/12/2016,20000,14.98,7.76,12320.27,0,693.12,36,45738,1,10085249,B24
45739,1/12/2013,1/12/2016,20000,8.9,26.89,2468.67,0,635.07,36,45739,1,9838286,B32
45740,1/12/2013,1/12/2016,12000,13.98,10.42,3458.5,0,410.02,36,45740,1,9394976,B14
45741,1/12/2013,1/12/2016,22000,6.03,25.47,22000,0,669.59,36,45741,1,10074783,B3
45742,1/12/2013,1/12/2016,12000,15.61,30.07,3724.99,0,289.34,60,45742,1,10115008,B39
45743,1/12/2013,1/12/2016,10000,13.98,11.39,6194.19,0,341.68,36,45743,2,9768251,B11
45744,1/12/2013,1/12/2016,5100,14.47,12.04,3150.7,0,175.48,36,45744,1,8999098,B6
45745,1/12/2013,1/12/2016,20000,20.5,25.95,3281.09,3072.74,535.46,60,45745,1,10065198,B12
45746,1/12/2013,1/12/2016,18000,13.53,8.21,11177.25,0,611.1,36,45746,1,10075241,B27
45747,1/12/2013,1/12/2016,12800,13.98,9.75,7928.55,0,437.35,36,45747,1,9837629,B14
45748,1/12/2013,1/12/2016,5000,14.98,7.79,5000,0,173.28,36,45748,2,10085222,B3
45749,1/12/2013,1/12/2016,16000,13.98,27.77,5106.43,0,372.13,60,45749,1,10115182,B19
45750,1/12/2013,1/12/2016,30000,14.47,19.62,9498.13,0,705.38,60,45750,1,3240779,B12
45751,1/12/2013,1/12/2016,6000,19.97,5.85,3592.92,0,222.89,36,45751,1,9604697,B22
45752,1/12/2013,1/12/2016,6000,23.4,24.49,3523.21,0,233.52,36,45752,1,10125240,B8
45753,1/12/2013,1/12/2016,12000,12.85,6.98,12000,0,403.47,36,45753,1,10065211,B12
